,token_ids,Artifact,Category,Eastern Resource,Eastern Resource Tier,Environment,Environment Tier,Koda,Northern Resource,Northern Resource Tier,Obelisk Piece,Plot,Sediment,Sediment Tier,Southern Resource,Southern Resource Tier,Western Resource,Western Resource Tier,block_timestamp,price_usd,koda_or_not
88772,82102,74,3,27,2,23,3,9992,74,0,1,1.0730177170402158,4,0,74,0,74,0,-1.6219853260386474,19632.36999925298,0
88774,82104,74,2,4,1,14,0,9992,74,0,1,1.0730871457958446,4,0,25,3,27,1,-1.6219853260386474,24250.30541012192,0
88776,82106,23,4,29,3,7,1,9992,74,0,1,1.0731565745514733,4,0,32,2,74,0,-1.608439305268112,17672.587477788813,0
88778,82108,10,4,74,0,1,4,9992,51,1,1,1.073226003307102,4,0,36,2,74,0,-1.5948932844975767,21428.580318019405,0
88779,82109,22,5,74,0,0,1,2274,74,0,1,1.0732607176849163,4,0,74,0,74,0,-1.0395064329056274,20483.871163143394,1
88780,82109,22,5,74,0,0,1,2274,74,0,1,1.0732607176849163,4,0,74,0,74,0,-1.608439305268112,81435.0003362512,1
88781,82110,74,1,51,3,26,0,9992,74,0,1,1.0732954320627306,4,1,74,0,74,0,-1.6219853260386474,21027.581827409656,0
88786,82115,74,5,34,1,11,0,9992,32,3,1,1.0734690039518024,4,0,74,0,4,2,-1.608439305268112,16117.399779743397,0
88787,82115,74,5,34,1,11,0,9992,32,3,1,1.0734690039518024,4,0,74,0,4,2,-1.6219853260386474,20618.221379101404,0
88788,82115,74,5,34,1,11,0,9992,32,3,1,1.0734690039518024,4,0,74,0,4,2,-1.6219853260386474,21300.943941323305,0
88791,82118,24,1,29,2,16,4,9992,74,0,1,1.0735731470852456,4,1,51,3,74,0,-1.4729790975627586,10944.733694312346,0
88792,82118,24,1,29,2,16,4,9992,74,0,1,1.0735731470852456,4,1,51,3,74,0,-1.5000711391038293,9998.214973358046,0
88796,82122,62,6,29,1,18,2,9992,39,1,0,1.073712004596503,4,0,74,0,62,1,-1.6219853260386474,19498.556377057488,0
88802,82128,10,1,74,0,26,2,9992,51,2,1,1.0739202908633891,4,0,74,0,36,2,-1.6219853260386474,20345.132354212645,0
88803,82129,74,4,74,0,1,1,9992,69,2,0,1.0739550052412035,4,2,31,1,36,3,-0.32156733206725385,3857.895125112913,0
88804,82129,74,4,74,0,1,1,9992,69,2,0,1.0739550052412035,4,2,31,1,36,3,-1.567801242956506,11466.88392258672,0
88805,82129,74,4,74,0,1,1,9992,69,2,0,1.0739550052412035,4,2,31,1,36,3,-1.6219853260386474,20454.36796416815,0
88806,82130,74,4,74,0,7,0,4542,74,0,1,1.0739897196190178,4,0,29,2,36,2,-1.4187950144806172,51329.34677385596,1
88812,82136,74,4,74,0,10,0,9992,62,3,1,1.074198005885904,4,0,74,0,27,1,0.13899737413094806,2933.355636441586,0
88817,82141,74,5,74,0,21,4,9992,74,0,1,1.0743715777749758,4,1,74,0,74,0,-1.4458870560216879,7405.508027483523,0
88820,82144,74,6,74,0,24,3,9992,74,0,1,1.0744757209084188,4,0,32,1,74,0,-0.172561103591365,3329.9579937511985,0
88821,82144,74,6,74,0,24,3,9992,74,0,1,1.0744757209084188,4,0,32,1,74,0,-1.4052489937100818,6070.613567685412,0
88822,82144,74,6,74,0,24,3,9992,74,0,1,1.0744757209084188,4,0,32,1,74,0,-1.4729790975627586,6254.133539607055,0
88825,82147,74,4,39,2,22,1,9992,74,0,0,1.074579864041862,4,2,74,0,74,0,-1.5407092014154353,9030.63657756151,0
88826,82147,74,4,39,2,22,1,9992,74,0,0,1.074579864041862,4,2,74,0,74,0,-1.6219853260386474,21847.121991100827,0
88827,82148,74,7,74,0,25,1,9992,74,0,1,1.0746145784196763,4,2,74,0,32,1,-1.6219853260386474,21847.121991100827,0
88830,82151,74,6,71,1,24,3,9992,51,1,0,1.0747187215531193,4,0,51,2,73,1,-1.5407092014154353,9704.564680364609,0
88831,82152,74,3,74,0,23,4,9992,74,0,0,1.0747534359309336,4,2,74,0,74,0,-1.215604702922587,7345.317661240126,0
88832,82152,74,3,74,0,23,4,9992,74,0,0,1.0747534359309336,4,2,74,0,74,0,-1.5136171598743646,12223.072145490054,0
88837,82157,74,7,74,0,25,1,9992,74,0,1,1.0749270078200055,4,0,74,0,74,0,-1.608439305268112,14618.764361626903,0
88838,82157,74,7,74,0,25,1,9992,74,0,1,1.0749270078200055,4,0,74,0,74,0,-1.6219853260386474,12835.184169771735,0
88839,82158,74,1,74,0,2,0,9992,74,0,1,1.0749617221978198,4,0,74,0,74,0,-1.6219853260386474,13108.273194660496,0
88840,82159,74,7,74,0,12,0,9992,74,0,0,1.0749964365756342,4,2,74,0,73,1,-1.215604702922587,5389.227631888136,0
88841,82159,74,7,74,0,12,0,9992,74,0,0,1.0749964365756342,4,2,74,0,73,1,-1.3646109313984758,6492.940820033608,0
88842,82159,74,7,74,0,12,0,9992,74,0,0,1.0749964365756342,4,2,74,0,73,1,-1.6219853260386474,15019.896368881818,0
88845,82162,74,1,42,1,2,1,9992,32,1,1,1.0751005797090774,4,1,51,3,55,1,-1.0530524536761627,3583.73577924596,0
88849,82166,74,7,74,0,25,0,9992,74,0,1,1.0752394372203347,4,0,74,0,3,2,-1.608439305268112,12724.262984007944,0
88850,82166,74,7,74,0,25,0,9992,74,0,1,1.0752394372203347,4,0,74,0,3,2,-1.6219853260386474,20208.587841768265,0
88851,82167,74,7,74,0,12,3,9277,32,2,1,1.0752741515981492,4,2,74,0,74,0,-1.608439305268112,100352.020733876,1
88854,82170,41,5,74,0,11,0,9992,74,0,1,1.0753782947315922,4,2,51,1,55,2,-1.4458870560216879,6439.572197811759,0
88855,82171,74,4,74,0,22,1,9992,74,0,1,1.0754130091094065,4,0,74,0,74,0,-1.6219853260386474,21240.864355847774,0
88856,82171,74,4,74,0,22,1,9992,74,0,1,1.0754130091094065,4,0,74,0,74,0,-1.6219853260386474,18843.142717324463,0
88858,82173,74,3,51,2,28,2,9992,43,1,1,1.0754824378650352,4,0,26,1,26,1,-1.6219853260386474,19116.231742213226,0
88859,82174,74,3,73,1,3,1,9992,3,1,1,1.0755171522428497,4,2,74,0,74,0,-1.4729790975627586,6254.133539607055,0
88868,82183,74,7,74,0,12,1,9992,55,3,1,1.0758295816431789,4,2,74,0,74,0,-1.5813472637270414,10575.766295263433,0
88869,82184,74,1,74,0,26,0,9992,74,0,1,1.0758642960209932,4,0,74,0,74,0,-1.6219853260386474,22939.47809065587,0
88870,82185,74,5,74,0,21,3,9992,74,0,1,1.0758990103988075,4,2,74,0,74,0,-1.6219853260386474,18843.142717324463,0
88871,82186,21,4,47,1,7,2,9992,42,2,1,1.0759337247766219,4,0,27,1,36,1,-1.567801242956506,18229.405210266068,0
88872,82186,21,4,47,1,7,2,9992,42,2,1,1.0759337247766219,4,0,27,1,36,1,-1.608439305268112,14958.078041200451,0
88873,82186,21,4,47,1,7,2,9992,42,2,1,1.0759337247766219,4,0,27,1,36,1,-1.6219853260386474,18570.053692435704,0
88875,82188,74,3,74,0,8,0,4144,59,1,1,1.0760031535322507,4,0,74,0,47,3,-1.6219853260386474,79195.81721774049,1
88876,82189,74,3,36,1,28,2,9992,26,1,1,1.076037867910065,4,0,29,1,29,1,-1.5000711391038293,7828.579956768046,0
88877,82190,74,3,55,2,23,1,9992,74,0,1,1.0760725822878794,4,1,32,1,74,0,0.12545135336041272,2792.529645070506,0
88881,82194,74,3,74,0,8,4,9992,74,0,1,1.0762114397991367,4,0,74,0,74,0,-1.6219853260386474,17723.477715280547,0
88883,82196,74,2,4,2,9,1,9992,36,2,0,1.0762808685547656,4,1,3,1,73,3,-1.608439305268112,11875.978785074083,0
88884,82196,74,2,4,2,9,1,9992,36,2,0,1.0762808685547656,4,1,3,1,73,3,-1.6219853260386474,21655.95967367869,0
88886,82198,74,1,74,0,16,2,9992,74,0,1,1.0763502973103942,4,1,74,0,51,2,-0.050646916656546845,2950.058995624928,0
88889,82201,74,2,73,1,14,0,9992,62,1,1,1.0764544404438372,4,0,29,3,25,1,-1.608439305268112,19793.29797512347,0
88890,82201,74,2,73,1,14,0,9992,62,1,1,1.0764544404438372,4,0,29,3,25,1,-1.6219853260386474,16248.79698088124,0
88891,82202,74,3,74,0,8,1,9992,39,1,1,1.0764891548216515,4,1,74,0,74,0,-0.29447529052618315,3637.322594440781,0
88892,82203,74,2,74,0,13,0,9992,74,0,1,1.076523869199466,4,1,51,3,74,0,-1.6219853260386474,18979.68722976884,0
88893,82204,74,5,74,0,11,4,9992,42,2,1,1.0765585835772804,4,0,74,0,74,0,-1.6219853260386474,19116.231742213226,0
88894,82205,74,1,42,1,2,2,9992,74,0,0,1.0765932979550947,4,2,4,1,39,1,-1.5813472637270414,10492.27340345872,0
88897,82208,74,5,13,2,21,0,9992,74,0,1,1.0766974410885377,4,0,39,1,51,1,-0.3622053943788599,4895.504524438747,0
88899,82210,74,7,74,0,6,1,9992,73,1,1,1.0767668698441666,4,1,74,0,31,1,-1.567801242956506,11466.88392258672,0
88900,82211,74,1,31,2,26,1,9992,74,0,0,1.076801584221981,4,2,74,0,39,1,-1.567801242956506,11466.88392258672,0
88905,82216,74,4,74,0,7,2,9992,29,3,1,1.0769751561110525,4,0,47,3,74,0,-1.608439305268112,14986.354181164912,0
88906,82217,74,3,74,0,23,1,9992,42,3,0,1.077009870488867,4,0,74,0,74,0,-1.5948932844975767,10991.147416718512,0
88907,82218,74,6,51,1,18,4,9992,74,0,1,1.0770445848666814,4,0,74,0,36,1,-1.4594330767922232,7644.948512585925,0
88908,82218,74,6,51,1,18,4,9992,74,0,1,1.0770445848666814,4,0,74,0,36,1,-1.5948932844975767,14257.14877158891,0
88909,82218,74,6,51,1,18,4,9992,74,0,1,1.0770445848666814,4,0,74,0,36,1,-1.5948932844975767,11134.004618838642,0
88911,82220,69,6,47,1,18,3,9992,4,3,1,1.07711401362231,4,0,39,3,39,3,-1.608439305268112,25448.52596801589,0
88913,82222,74,5,74,0,19,0,9992,74,0,1,1.0771834423779387,4,0,4,1,74,0,-1.3646109313984758,6553.434057487338,0
88916,82225,64,3,31,1,23,1,9992,31,3,1,1.077287585511382,4,0,74,0,74,0,-1.6219853260386474,15019.896368881818,0
88919,82228,74,3,74,0,28,3,9992,4,1,1,1.077391728644825,4,1,39,3,74,0,-1.608439305268112,14138.069982231047,0
88920,82229,74,6,74,0,27,0,9992,74,0,1,1.0774264430226392,4,2,74,0,74,0,-1.2697887860047283,4952.898577544117,0
88921,82229,74,6,74,0,27,0,9992,74,0,1,1.0774264430226392,4,2,74,0,74,0,-1.4594330767922232,6076.753945901633,0
88922,82230,74,1,27,1,2,3,9992,74,0,1,1.0774611574004536,4,0,74,0,74,0,-1.5000711391038293,7269.395674141757,0
88923,82230,74,1,27,1,2,3,9992,74,0,1,1.0774611574004536,4,0,74,0,74,0,-1.567801242956506,11172.86125790501,0
88926,82233,74,1,62,2,2,1,9992,74,0,1,1.0775653005338968,4,1,74,0,37,1,-0.8498621421181325,3479.3260891001955,0
88927,82233,74,1,62,2,2,1,9992,74,0,1,1.0775653005338968,4,1,74,0,37,1,-1.0936905159877688,4817.691513465371,0
88928,82234,74,1,74,0,26,3,9992,62,1,1,1.077600014911711,4,0,3,2,42,2,-1.1072365367583041,5240.508984929241,0
88929,82235,74,6,74,0,24,1,9992,74,0,1,1.0776347292895254,4,1,74,0,74,0,-1.608439305268112,11875.978785074083,0
88930,82236,74,4,74,0,10,1,9992,74,0,1,1.0776694436673397,4,0,74,0,74,0,-1.5542552221859707,10166.285703727906,0
88931,82236,74,4,74,0,10,1,9992,74,0,1,1.0776694436673397,4,0,74,0,74,0,-1.5542552221859707,9317.03393772306,0
88933,82238,74,3,74,0,8,2,9992,74,0,0,1.0777388724229686,4,1,74,0,74,0,-0.5789417267074255,3804.319278253373,0
88935,82240,34,3,47,1,23,3,9992,36,1,1,1.0778083011785973,4,1,9,1,74,0,-1.4729790975627586,14592.97825908313,0
88936,82241,74,4,47,1,22,0,9992,74,0,1,1.0778430155564116,4,0,29,2,74,0,-1.0124143913645567,2840.2609550382467,0
88941,82246,17,4,47,2,22,3,9992,47,1,1,1.0780165874454835,4,1,74,0,74,0,-0.07773895819761754,3877.989072894515,0
88942,82247,74,3,74,0,28,1,9992,74,0,1,1.0780513018232978,4,1,74,0,74,0,-1.6219853260386474,21027.854916434542,0
88943,82248,74,7,47,1,12,2,9992,74,0,1,1.078086016201112,4,1,74,0,60,1,-1.6219853260386474,18979.68722976884,0
88947,82252,74,1,74,0,17,0,9992,36,1,1,1.0782248737123696,4,2,74,0,47,1,-1.6219853260386474,22939.47809065587,0
88952,82257,74,1,74,0,26,2,9992,74,0,1,1.0783984456014413,4,0,29,3,39,2,-1.567801242956506,10555.413662073415,0
88953,82257,74,1,74,0,26,2,9992,74,0,1,1.0783984456014413,4,0,29,3,39,2,-1.5813472637270414,10854.07593461247,0
88954,82258,74,1,74,0,26,0,9992,31,3,0,1.0784331599792556,4,2,74,0,39,1,-1.5813472637270414,9685.175449346512,0
88955,82259,74,3,32,1,8,0,9992,74,0,1,1.0784678743570701,4,0,74,0,31,3,-0.0641929374270822,2524.1918169799183,0
88956,82259,74,3,32,1,8,0,9992,74,0,1,1.0784678743570701,4,0,74,0,31,3,-1.3646109313984758,6613.927294941067,0
88957,82260,74,3,74,0,28,2,9992,74,0,1,1.0785025887348845,4,2,74,0,74,0,-1.1614206198404455,4793.358836083031,0
88958,82260,74,3,74,0,28,2,9992,74,0,1,1.0785025887348845,4,2,74,0,74,0,-1.3239728690868697,7749.647509467251,0
88959,82261,74,7,74,0,25,3,9992,74,0,1,1.0785373031126988,4,1,7,2,74,0,-1.5813472637270414,11132.385573961508,0
88960,82262,74,1,4,1,2,1,9992,74,0,0,1.0785720174905131,4,0,74,0,57,1,-1.5948932844975767,10857.147361129832,0
88961,82263,41,1,74,0,2,2,9992,31,1,0,1.0786067318683275,4,2,36,3,32,1,-1.4729790975627586,8755.786955449877,0
88962,82264,74,1,74,0,2,3,9992,74,0,0,1.0786414462461418,4,1,74,0,31,2,-1.608439305268112,14138.069982231047,0
88963,82265,74,6,74,0,18,1,9992,62,1,1,1.078676160623956,4,1,74,0,74,0,-1.5000711391038293,6911.517733260932,0
88964,82265,74,6,74,0,18,1,9992,62,1,1,1.078676160623956,4,1,74,0,74,0,-1.5000711391038293,5972.088138448767,0
88965,82265,74,6,74,0,18,1,9992,62,1,1,1.078676160623956,4,1,74,0,74,0,-1.6219853260386474,13927.540269326775,0
88966,82266,74,6,74,0,24,2,9992,74,0,1,1.0787108750017707,4,2,55,1,74,0,-1.6219853260386474,15566.07441865934,0
88968,82268,74,1,32,2,2,2,9992,74,0,0,1.0787803037573993,4,2,57,1,74,0,-1.6219853260386474,21164.399428878925,0
88969,82269,74,3,74,0,28,0,9992,74,0,1,1.0788150181352136,4,0,74,0,27,1,-1.6219853260386474,22639.080163278228,0
88976,82276,74,4,27,2,1,0,2313,51,1,1,1.0790580187799141,4,0,74,0,39,3,-1.567801242956506,72035.55284701915,1
88979,82279,74,7,74,0,15,0,9992,74,0,0,1.0791621619133571,4,1,27,1,36,1,-1.3781569521690111,5750.2449272761805,0
88980,82279,74,7,74,0,15,0,9992,74,0,0,1.0791621619133571,4,1,27,1,36,1,-1.5813472637270414,10019.147016565355,0
88981,82279,74,7,74,0,15,0,9992,74,0,0,1.0791621619133571,4,1,27,1,36,1,-1.6219853260386474,21819.81308861195,0
88982,82280,74,7,74,0,12,1,9992,62,2,1,1.0791968762911717,4,1,29,1,74,0,-1.5000711391038293,6598.374534990211,0
88983,82280,74,7,74,0,12,1,9992,62,2,1,1.0791968762911717,4,1,29,1,74,0,-1.5813472637270414,10019.147016565355,0
88984,82280,74,7,74,0,12,1,9992,62,2,1,1.0791968762911717,4,1,29,1,74,0,-1.6219853260386474,21792.504186123075,0
88987,82283,74,7,74,0,6,3,9992,74,0,0,1.0793010194246146,4,0,73,3,53,2,-1.5813472637270414,13219.707869079291,0
88988,82284,74,5,13,1,21,3,9992,74,0,1,1.079335733802429,4,1,74,0,74,0,-1.2697887860047283,7168.195032227485,0
88991,82287,24,6,74,0,24,3,9992,73,1,1,1.0794398769358722,4,0,74,0,55,2,-1.608439305268112,14138.069982231047,0
88994,82290,74,6,41,3,20,1,9992,74,0,1,1.0795440200693152,4,0,74,0,74,0,-1.5948932844975767,25142.86757314277,0
88995,82291,74,1,74,0,2,2,9992,74,0,0,1.0795787344471295,4,2,27,1,74,0,-0.7279479551833143,3402.513090024946,0
88996,82292,28,3,74,0,8,1,9992,74,0,0,1.0796134488249438,4,1,74,0,74,0,-1.6219853260386474,14582.953929059802,0
88997,82293,74,4,47,2,22,2,9992,74,0,0,1.0796481632027581,4,2,74,0,42,1,-1.6219853260386474,16794.975030658763,0
88998,82294,74,1,55,2,17,1,9992,74,0,0,1.0796828775805727,4,1,74,0,74,0,-1.1207825575288395,5019.976471500005,0
88999,82295,12,5,39,1,19,0,9992,74,0,1,1.079717591958387,4,0,74,0,74,0,-1.6219853260386474,19116.231742213226,0
89000,82296,74,1,42,1,2,3,9992,37,1,1,1.0797523063362013,4,1,37,1,36,2,-1.6219853260386474,19116.231742213226,0
89001,82296,74,1,42,1,2,3,9992,37,1,1,1.0797523063362013,4,1,37,1,36,2,-1.6219853260386474,14200.629294215538,0
89003,82298,0,5,34,2,11,3,9992,42,1,1,1.07982173509183,4,1,74,0,74,0,-0.4705735605431427,5836.92406113053,0
89013,82308,74,6,74,0,27,1,9992,36,2,1,1.0801688788699737,4,1,74,0,74,0,-1.608439305268112,10914.59002628237,0
89014,82308,74,6,74,0,27,1,9992,36,2,1,1.0801688788699737,4,1,74,0,74,0,-1.6219853260386474,19662.409791990744,0
89015,82309,57,3,74,0,23,2,9992,31,2,1,1.080203593247788,4,2,36,2,32,3,-1.6219853260386474,19662.409791990744,0
89018,82312,74,5,32,1,21,0,9992,74,0,1,1.080307736381231,4,1,74,0,31,1,-1.608439305268112,11593.21738542946,0
89019,82312,74,5,32,1,21,0,9992,74,0,1,1.080307736381231,4,1,74,0,31,1,-1.6219853260386474,23485.656140433388,0
89022,82315,74,1,74,0,17,0,9992,8,2,1,1.0804118795146742,4,1,29,1,36,3,-1.4052489937100818,7082.38249563298,0
89027,82320,0,3,74,0,28,2,9992,74,0,1,1.0805854514037458,4,1,27,1,74,0,-1.3239728690868697,8769.337971239258,0
89028,82321,74,7,74,0,25,4,5418,29,2,1,1.0806201657815602,4,0,27,3,74,0,-1.5948932844975767,78571.46116607115,1
89029,82322,74,3,74,0,3,3,9992,55,1,1,1.0806548801593747,4,0,62,3,42,1,-1.608439305268112,14109.793842266588,0
89032,82325,74,6,74,0,20,1,9992,3,1,1,1.0807590232928177,4,0,74,0,74,0,-1.6219853260386474,14992.587466392944,0
89035,82328,74,6,42,2,24,0,4432,74,0,1,1.0808631664262607,4,0,74,0,74,0,-1.6219853260386474,18242.34686256919,1
89036,82329,74,6,31,1,18,2,9992,74,0,1,1.0808978808040752,4,0,74,0,29,1,-1.5948932844975767,9911.432683094576,0
89037,82329,74,6,31,1,18,2,9992,74,0,1,1.0808978808040752,4,0,74,0,29,1,-1.6219853260386474,21082.472721412298,0
89039,82331,74,4,51,3,1,0,9992,3,2,1,1.0809673095597039,4,1,62,1,36,2,-0.755039996724385,3307.286344319184,0
89041,82333,74,1,55,2,2,0,9992,3,1,1,1.0810367383153325,4,0,51,3,62,3,-1.6219853260386474,13627.14234194914,0
89042,82334,74,2,55,2,4,0,9992,74,0,1,1.0810714526931469,4,1,74,0,74,0,-1.608439305268112,12724.262984007944,0
89043,82335,8,3,42,3,28,1,9992,4,2,0,1.0811061670709612,4,1,55,1,73,1,-1.5813472637270414,16364.606793723417,0
89046,82338,74,3,74,0,28,2,9735,31,1,0,1.0812103102044044,4,2,31,2,74,0,-1.5813472637270414,62619.66885353348,1
89052,82344,23,3,29,1,28,2,9992,27,2,1,1.0814185964712906,4,1,74,0,26,1,-1.6219853260386474,19389.32076710198,0
89054,82346,74,6,74,0,27,2,6430,27,1,1,1.0814880252269192,4,0,73,3,36,1,-1.6219853260386474,21164.399428878925,1
89055,82347,74,3,74,0,8,1,9992,32,3,1,1.0815227396047336,4,2,74,0,55,1,-1.6219853260386474,21300.943941323305,0
89058,82350,74,5,35,1,11,0,9992,73,1,1,1.0816268827381768,4,1,51,3,74,0,-0.10483099973868824,2822.203893997841,0
89062,82354,74,1,57,1,2,1,9992,51,2,1,1.081765740249434,4,1,27,3,51,3,0.13899737413094806,3018.359156469733,0
89063,82354,74,1,57,1,2,1,9992,51,2,1,1.081765740249434,4,1,27,3,51,3,-1.6219853260386474,21434.7575635188,0
89064,82355,74,3,74,0,28,1,9992,74,0,1,1.0818004546272484,4,1,36,3,27,1,-1.5136171598743646,8316.729501055088,0
89065,82355,74,3,74,0,28,1,9992,74,0,1,1.0818004546272484,4,1,36,3,27,1,-1.6219853260386474,23621.92756385288,0
89066,82356,60,6,74,0,18,1,9992,47,2,1,1.0818351690050627,4,0,39,1,55,1,-1.6219853260386474,21437.488453767684,0
89067,82357,74,3,51,3,8,3,9992,62,2,0,1.0818698833828773,4,1,74,0,74,0,-1.6219853260386474,18023.875642658182,0
89068,82357,74,3,51,3,8,3,9992,62,2,0,1.0818698833828773,4,1,74,0,74,0,-1.6219853260386474,21451.14290501213,0
89069,82358,74,7,74,0,12,1,9992,36,1,1,1.0819045977606916,4,0,32,3,36,1,-1.6219853260386474,21710.577478656447,0
89070,82359,74,1,74,0,2,0,9992,31,2,1,1.081939312138506,4,2,74,0,74,0,-1.1343285782993748,5054.896818265923,0
89071,82359,74,1,74,0,2,0,9992,31,2,1,1.081939312138506,4,2,74,0,74,0,-1.5813472637270414,10575.766295263433,0
89072,82359,74,1,74,0,2,0,9992,31,2,1,1.081939312138506,4,2,74,0,74,0,-1.6219853260386474,19935.498816879503,0
89073,82359,74,1,74,0,2,0,9992,31,2,1,1.081939312138506,4,2,74,0,74,0,-1.6219853260386474,19662.409791990744,0
89074,82359,74,1,74,0,2,0,9992,31,2,1,1.081939312138506,4,2,74,0,74,0,-1.6219853260386474,21683.26857616757,0
89075,82360,74,7,42,1,25,0,9992,4,2,0,1.0819740265163202,4,0,73,2,51,3,-0.4163894774610013,4314.059788859876,0
89077,82362,74,6,74,0,27,1,9992,74,0,1,1.082043455271949,4,0,27,1,42,1,-1.608439305268112,11593.21738542946,0
89078,82362,74,6,74,0,27,1,9992,74,0,1,1.082043455271949,4,0,27,1,42,1,-1.6219853260386474,19389.32076710198,0
89079,82363,74,1,74,0,2,0,9992,74,0,1,1.0820781696497632,4,0,74,0,74,0,-1.6219853260386474,21243.595246096666,0
89080,82363,74,1,74,0,2,0,9992,74,0,1,1.0820781696497632,4,0,74,0,74,0,-1.6219853260386474,19116.231742213226,0
89081,82364,74,7,3,2,25,0,595,51,3,1,1.0821128840275778,4,0,74,0,74,0,-0.7821320382654557,19622.145643786356,1
89082,82364,74,7,3,2,25,0,595,51,3,1,1.0821128840275778,4,0,74,0,74,0,-1.5948932844975767,70000.02903886339,1
89089,82371,74,6,51,1,18,0,9992,74,0,1,1.0823558846722783,4,2,27,3,5,1,-1.6219853260386474,21546.724063723188,0
89091,82373,8,3,74,0,28,2,9992,74,0,0,1.082425313427907,4,1,74,0,74,0,0.05772124950773595,3483.5875541039045,0
89092,82374,74,2,74,0,14,3,9992,74,0,1,1.0824600278057213,4,0,74,0,74,0,-1.6219853260386474,19626.635129730315,0
89093,82375,74,2,74,0,13,1,9992,73,2,1,1.0824947421835356,4,1,74,0,39,1,-1.6219853260386474,20205.856951519378,0
89094,82376,74,3,74,0,8,1,7350,73,2,1,1.08252945656135,4,2,74,0,27,2,-1.5136171598743646,37778.11370327751,1
89098,82380,74,7,67,2,25,3,1965,62,3,1,1.0826683140726074,4,0,74,0,62,2,-1.608439305268112,97722.33971718102,1
89099,82380,74,7,67,2,25,3,1965,62,3,1,1.0826683140726074,4,0,74,0,62,2,-1.608439305268112,90483.64788627872,1
89100,82381,74,2,29,2,13,2,1942,74,0,1,1.0827030284504218,4,0,32,3,74,0,-1.608439305268112,90144.33420670516,1
89101,82381,74,2,29,2,13,2,1942,74,0,1,1.0827030284504218,4,0,32,3,74,0,-1.6219853260386474,68272.25622219009,1
89102,82382,74,2,74,0,9,1,9992,29,1,1,1.082737742828236,4,0,74,0,74,0,-1.4729790975627586,6358.369098600506,0
89120,82400,74,2,74,0,4,0,9992,42,1,1,1.0833626016288946,4,2,42,2,74,0,-1.608439305268112,13572.547182941807,0
89132,82412,74,2,29,1,14,0,9992,74,0,0,1.0837791741626668,4,0,74,0,25,1,-1.0124143913645567,3625.865048984996,0
89133,82412,74,2,29,1,14,0,9992,74,0,0,1.0837791741626668,4,0,74,0,25,1,-1.608439305268112,16258.780479565708,0
89134,82412,74,2,29,1,14,0,9992,74,0,0,1.0837791741626668,4,0,74,0,25,1,-1.608439305268112,13572.547182941807,0
89136,82414,74,5,74,0,21,0,9992,39,3,0,1.0838486029182957,4,1,74,0,39,2,-1.3510649106279404,7055.240813677023,0
89137,82414,74,5,74,0,21,0,9992,39,3,0,1.0838486029182957,4,1,74,0,39,2,-1.608439305268112,12554.606144221174,0
89138,82414,74,5,74,0,21,0,9992,39,3,0,1.0838486029182957,4,1,74,0,39,2,-1.608439305268112,14138.069982231047,0
89142,82418,74,5,74,0,21,2,9992,62,1,1,1.083987460429553,4,2,74,0,74,0,-1.5542552221859707,10993.550368994762,0
89165,82441,74,2,74,0,13,0,9992,58,1,1,1.0847858911192831,4,1,36,1,74,0,-0.1996531451324357,4163.8646360816965,0
89166,82441,74,2,74,0,13,0,9992,58,1,1,1.0847858911192831,4,1,36,1,74,0,-1.5271631806449,11195.06080728468,0
89167,82441,74,2,74,0,13,0,9992,58,1,1,1.0847858911192831,4,1,36,1,74,0,-1.5813472637270414,12774.41244612083,0
89168,82441,74,2,74,0,13,0,9992,58,1,1,1.0847858911192831,4,1,36,1,74,0,-1.5813472637270414,11132.385573961508,0
89173,82446,74,1,74,0,17,0,9992,74,0,0,1.084959463008355,4,1,31,3,8,1,-1.5813472637270414,11132.385573961508,0
89177,82450,74,7,55,1,12,1,3722,73,3,1,1.0850983205196125,4,1,4,1,70,1,-1.6219853260386474,18843.142717324463,1
89178,82451,51,5,42,3,19,2,9992,27,2,1,1.0851330348974269,4,0,74,0,36,1,-1.0530524536761627,4579.217940147617,0
89182,82455,74,1,32,1,2,1,9992,47,2,1,1.0852718924086842,4,0,74,0,3,1,-1.296880827545799,5936.031125282354,0
89183,82455,74,1,32,1,2,1,9992,47,2,1,1.0852718924086842,4,0,74,0,3,1,-1.5948932844975767,10857.147361129832,0
89185,82457,59,6,74,0,18,0,9992,5,2,0,1.085341321164313,4,1,3,1,74,0,-0.5112116228547487,5180.858062990505,0
89188,82460,74,5,74,0,19,1,9992,27,1,1,1.085445464297756,4,0,74,0,74,0,-1.6219853260386474,21300.943941323305,0
89189,82461,74,6,62,2,27,0,9992,31,2,1,1.0854801786755703,4,0,62,3,42,1,-1.5542552221859707,10966.066493072276,0
